QUERY_ID,RANK,DOC_NAME,SCORE
1,289,aulavirtual.derecho.proed.unc.edu.ar.txt,-2.752541905909599
1,290,gestion.rect.mdp.edu.ar.txt,-2.756338365165673
1,291,www.catec.unlu.edu.ar.txt,-2.7584846118639716
1,292,webunlp.unlp.edu.ar.txt,-2.7609200239357135
1,293,www.hospital.uncu.edu.ar.txt,-2.7616056704837457
1,294,rectorado.unl.edu.ar.txt,-2.7641678635527684
1,295,www.saneamiento.unlu.edu.ar.txt,-2.7649132131315475
1,296,bibliotecas.unr.edu.ar.txt,-2.7688948200883017
1,297,www.mi.uade.edu.ar.txt,-2.770094931691352
1,298,extensiondigital.fpsico.unr.edu.ar.txt,-2.770846826265253
1,299,aulavirtual.odontologia.unc.edu.ar.txt,-2.77197546019645
1,300,florida.unsl.edu.ar.txt,-2.7737015165452665
1,301,www.qui10017.unlu.edu.ar.txt,-2.7746766489870995
1,302,dep04.txt,-2.7789832460907227
1,303,sinfpatagonia.unrn.edu.ar.txt,-2.7790430674227267
1,304,www.becas.unlp.edu.ar.txt,-2.7820350544807897
1,305,nucompa.exa.unicen.edu.ar.txt,-2.787522902705616
1,306,www.fcv.unl.edu.ar.txt,-2.7893184587708526
1,307,int04.txt,-2.7899041028727365
1,308,sgr.unsam.edu.ar.txt,-2.7917115072218657
1,309,www.cultura.unlu.edu.ar.txt,-2.795300601744596
1,310,users.exa.unicen.edu.ar.txt,-2.7955876688437074
1,311,programas.unsl.edu.ar.txt,-2.7972454585144177
1,312,www.cidepa.unlu.edu.ar.txt,-2.8024779209180775
1,313,www.universidadhoy.unsj.edu.ar.txt,-2.8031464197013043
1,314,sistemas.uncu.edu.ar.txt,-2.805182512289944
1,315,salud.unlam.edu.ar.txt,-2.805930943902065
1,316,materias.unq.edu.ar.txt,-2.8084070690659226
1,317,dep06.txt,-2.8128426633409243
1,318,www.cartapacio.edu.ar.txt,-2.8132185706740085
1,319,citsistemas2.uncu.edu.ar.txt,-2.813428336991329
1,320,www.representacion.unt.edu.ar.txt,-2.814129089452442
1,321,www.estudiosculturales.unr.edu.ar.txt,-2.817709541699644
1,322,www.ci-mercosur.unsj.edu.ar.txt,-2.8182169989648416
1,323,www.atunlu.unlu.edu.ar.txt,-2.818307169711624
1,324,hum.unne.edu.ar.txt,-2.8195307895826085
1,325,www.diu.unr.edu.ar.txt,-2.821229061498461
1,326,www.cehp.unsam.edu.ar.txt,-2.8230327082981486
1,327,lae.unsl.edu.ar.txt,-2.8247732693405396
1,328,www.electro.fisica.unlp.edu.ar.txt,-2.825498530117298
1,329,www.iflp.fisica.unlp.edu.ar.txt,-2.825498530117298
1,330,www.deportes.unlu.edu.ar.txt,-2.8262696079421357
1,331,dep03.txt,-2.8265834559050633
1,332,www.practicaspreprofesionales.unlp.edu.ar.txt,-2.8267284038404057
1,333,sal03.txt,-2.8285192235649643
1,334,campus2.unsl.edu.ar.txt,-2.8288680928026193
1,335,inter2.unsl.edu.ar.txt,-2.830628141491629
1,336,redbiblio.unne.edu.ar.txt,-2.833501712749757
1,337,www1.unne.edu.ar.txt,-2.8335686203115746
1,338,webmail.unrc.edu.ar.txt,-2.8343089286192376
1,339,sal02.txt,-2.834468790828536
1,340,www.qui10192.unlu.edu.ar.txt,-2.83503778167046
1,341,www.becas.unicen.edu.ar.txt,-2.837228859299313
1,342,www.gab.unlu.edu.ar.txt,-2.8383437134699965
1,343,www.roble.unlp.edu.ar.txt,-2.8397531051257254
1,344,distancia.fcq.unc.edu.ar.txt,-2.840278289584648
1,345,www.histelea.unlu.edu.ar.txt,-2.840369055395327
1,346,dep07.txt,-2.840742735270605
1,347,sal07.txt,-2.8413034394753316
